schema_version	occurrence_id	surface	source_path	boundary	site_kind	current_term	target_term	classification	compatibility_treatment	rollout_phase	test_owner	rationale
2	public_rust:omnigraph-compiler:c7fdde1ab62fdf41cf97c25c8e4d065ab8d0cb9769d95a12363aef8b09c540c9:table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub omnigraph_compiler::SystemFieldRefIR::table_type_name: alloc::string::String	public_signature	table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-compiler:d071ef065bfa300855e7b48580661f70d55242ce2df416a79c100e372aad1af4:table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub omnigraph_compiler::catalog::schema_ir::SystemFieldRefIR::stable_table_id: omnigraph_compiler::catalog::schema_ir::StableTypeId	public_signature	table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-compiler:d0c1360b2837642672bb5fee4e04c13cb83f4d6a65041536a70484618247a204:Table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub omnigraph_compiler::NodeIR::table_incarnation_id: omnigraph_compiler::catalog::schema_ir::TableIncarnationId	public_signature	Table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-compiler:d0c1360b2837642672bb5fee4e04c13cb83f4d6a65041536a70484618247a204:table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub omnigraph_compiler::NodeIR::table_incarnation_id: omnigraph_compiler::catalog::schema_ir::TableIncarnationId	public_signature	table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-compiler:ebaeda088a612232bacc2d124a489530067b797ef5013950e4fe8896626df216:Table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub omnigraph_compiler::catalog::schema_ir::EdgeIR::table_incarnation_id: omnigraph_compiler::catalog::schema_ir::TableIncarnationId	public_signature	Table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-compiler:ebaeda088a612232bacc2d124a489530067b797ef5013950e4fe8896626df216:table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub omnigraph_compiler::catalog::schema_ir::EdgeIR::table_incarnation_id: omnigraph_compiler::catalog::schema_ir::TableIncarnationId	public_signature	table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-compiler:ee1b2edbde0a06420a7ab1c4dfbc354976cc2969ddcef4c9a03f2f6091f60c14:Table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub struct omnigraph_compiler::TableIncarnationId(_)	public_signature	Table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-compiler:f6e5b62df5ca4e2fae25a1bbfcf047032c5977ac0e66b580bf04bbe32a3363f5:Table:1:1	public_rust	crates/omnigraph-compiler/Cargo.toml	pub struct omnigraph_compiler::catalog::schema_ir::TableIncarnationId(_)	public_signature	Table	retain	physical_storage	retain persisted physical identity name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	This is an exact persisted schema/storage identity name, not graph-facing table vocabulary.
2	public_rust:omnigraph-engine:03f160d383de2efa9c0cb916df09e8bfe6109861568ddd4a0b2cbb8a7056cc1e:column:1:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::has_btree_index(&self, column: &str) -> omnigraph::error::Result<bool>	public_signature	column	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:03f160d383de2efa9c0cb916df09e8bfe6109861568ddd4a0b2cbb8a7056cc1e:column:2:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::has_btree_index(&self, column: &str) -> omnigraph::error::Result<bool>	public_signature	column	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:056be46518c0d81477300827fa27a9572f6ea0069f4314266ac65e4938d91139:column:1:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::has_vector_index(&self, column: &str) -> omnigraph::error::Result<bool>	public_signature	column	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:056be46518c0d81477300827fa27a9572f6ea0069f4314266ac65e4938d91139:column:2:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::has_vector_index(&self, column: &str) -> omnigraph::error::Result<bool>	public_signature	column	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:089001154c6c5d8e9cf9d430ddab2bc8e7294abb0856374976ba469271fbff0f:SIDECAR:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::RECOVERY_SIDECAR_WRITE: &str	public_signature	SIDECAR	retain	physical_storage	retain accurate recovery-storage symbol	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	Sidecar names identify durable recovery artifacts or their failpoint boundaries.
2	public_rust:omnigraph-engine:0c3358ae589e7d2d5bc898cec984e3f5a5679b6ab26a53d1d6c0b4a1b29f0ddd:SIDECAR:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::RECOVERY_SIDECAR_CONFIRM: &str	public_signature	SIDECAR	retain	physical_storage	retain accurate recovery-storage symbol	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	Sidecar names identify durable recovery artifacts or their failpoint boundaries.
2	public_rust:omnigraph-engine:113b25550ee7ee1143bfd07f17e0a4d401483a76603b72fa487d1c187508e723:SIDECAR:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::BRANCH_MERGE_POST_SIDECAR_PRE_FORK: &str	public_signature	SIDECAR	retain	physical_storage	retain accurate recovery-storage symbol	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	Sidecar names identify durable recovery artifacts or their failpoint boundaries.
2	public_rust:omnigraph-engine:1149c140cabadc7bb2e45ae78b08a7186357118cfe77aa9f2339021226018135:SIDECAR:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::ENSURE_INDICES_POST_SIDECAR_PRE_FORK: &str	public_signature	SIDECAR	retain	physical_storage	retain accurate recovery-storage symbol	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	Sidecar names identify durable recovery artifacts or their failpoint boundaries.
2	public_rust:omnigraph-engine:189ca9381613b4aa8847c85a798ec59be9df1b71dc225d678569ae08938d77d9:column:1:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::index_coverage(&self, column: &str) -> omnigraph::error::Result<omnigraph::IndexCoverage>	public_signature	column	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:189ca9381613b4aa8847c85a798ec59be9df1b71dc225d678569ae08938d77d9:column:2:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::index_coverage(&self, column: &str) -> omnigraph::error::Result<omnigraph::IndexCoverage>	public_signature	column	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:19b7f1a155cea5a636471facf54958dbd5a58f59749e8ffdeaa11474e4fc6657:rows:1:1	public_rust	crates/omnigraph/Cargo.toml	pub omnigraph::instrumentation::QueryIoProbes::candidate_rows_examined: alloc::sync::Arc<core::sync::atomic::AtomicU64>	public_signature	rows	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The symbol refers to a physical scanner, manifest row, execution counter, or backing-store hook.
2	public_rust:omnigraph-engine:242d25727dcdfd6f4ee5221fc92e7d8c9f7db632d8e52f4356c098f98ad9e91c:TABLE:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::INIT_TABLE_CREATE_ACK_LOST: &str	public_signature	TABLE	retain	physical_storage	retain exact physical failpoint name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The exported failpoint names an internal backing-dataset effect boundary.
2	public_rust:omnigraph-engine:34f5d948b5069130b51b4393505f8620473aa107bd5ff85fa7f338831c94dd20:rows:1:1	public_rust	crates/omnigraph/Cargo.toml	pub omnigraph::instrumentation::MergeWriteProbes::ordered_cursor_batch_rows: alloc::sync::Arc<core::sync::atomic::AtomicU64>	public_signature	rows	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The symbol refers to a physical scanner, manifest row, execution counter, or backing-store hook.
2	public_rust:omnigraph-engine:3fa08f31a6874e00c7c736d699247043fb125a878781a45cc5bbe89fd13c3fa2:TABLE:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::CHANGE_FEED_PRE_TABLE_OPEN: &str	public_signature	TABLE	retain	physical_storage	retain exact physical failpoint name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The exported failpoint names an internal backing-dataset effect boundary.
2	public_rust:omnigraph-engine:46e91ab5df1999a0e14f52acd61b837b1a52fea5aefbe6ab80c9352eea4e3184:rows:1:1	public_rust	crates/omnigraph/Cargo.toml	pub omnigraph::instrumentation::MergeWriteProbes::stage_merge_insert_rows: alloc::sync::Arc<core::sync::atomic::AtomicU64>	public_signature	rows	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The symbol refers to a physical scanner, manifest row, execution counter, or backing-store hook.
2	public_rust:omnigraph-engine:4b45bfb4089368a7d5411245ed27053a62e03728e02adbdb7001fdb62ddc6d0c:rows:1:1	public_rust	crates/omnigraph/Cargo.toml	pub fn omnigraph::instrumentation::MergeWriteProbes::ordered_cursor_batch_rows(&self) -> u64	public_signature	rows	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The symbol refers to a physical scanner, manifest row, execution counter, or backing-store hook.
2	public_rust:omnigraph-engine:4b5a125079d936731e2ec14036b60576f70cf5c2a5d9217baf0ff3195b9059bc:SIDECAR:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::MUTATION_POST_SIDECAR_PRE_FORK: &str	public_signature	SIDECAR	retain	physical_storage	retain accurate recovery-storage symbol	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	Sidecar names identify durable recovery artifacts or their failpoint boundaries.
2	public_rust:omnigraph-engine:5dfd7df1c4bb8288dfb3ea65ec414f5930173c22e435882a7f2dd0304d881400:rows:1:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::count_rows(&self, filter: core::option::Option<alloc::string::String>) -> omnigraph::error::Result<usize>	public_signature	rows	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:5dfd7df1c4bb8288dfb3ea65ec414f5930173c22e435882a7f2dd0304d881400:rows:2:1	public_rust	crates/omnigraph/Cargo.toml	pub async fn omnigraph::db::manifest::SnapshotDataset::count_rows(&self, filter: core::option::Option<alloc::string::String>) -> omnigraph::error::Result<usize>	public_signature	rows	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The parameter or field describes a backing Lance dataset column or persisted physical row count.
2	public_rust:omnigraph-engine:67eb09b909a031c2ab8a6fc236af1c885e1bd217e780fd1697cf32cafda9fa4a:row:1:1	public_rust	crates/omnigraph/Cargo.toml	pub fn omnigraph::db::manifest::SnapshotScanner::with_row_id(&mut self) -> &mut Self	public_signature	row	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The symbol refers to a physical scanner, manifest row, execution counter, or backing-store hook.
2	public_rust:omnigraph-engine:67eb09b909a031c2ab8a6fc236af1c885e1bd217e780fd1697cf32cafda9fa4a:row:2:1	public_rust	crates/omnigraph/Cargo.toml	pub fn omnigraph::db::manifest::SnapshotScanner::with_row_id(&mut self) -> &mut Self	public_signature	row	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The symbol refers to a physical scanner, manifest row, execution counter, or backing-store hook.
2	public_rust:omnigraph-engine:69bc4c5c9a17f59a11f14908cca3f27963994218b820b28bf318ee71e9e12cef:Row:1:1	public_rust	crates/omnigraph/Cargo.toml	pub omnigraph::error::ManifestConflictDetails::RowLevelCasContention	public_signature	Row	retain	physical_storage	retain exact physical execution API	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The symbol refers to a physical scanner, manifest row, execution counter, or backing-store hook.
2	public_rust:omnigraph-engine:6a3f5498e95f931240dee3fd0206826bff8ad59a21aa88c1cb868988ef279f98:TABLE:1:1	public_rust	crates/omnigraph/Cargo.toml	pub const omnigraph::failpoints::names::RECOVERY_POST_TABLE_RESTORE_PRE_PUBLISH: &str	public_signature	TABLE	retain	physical_storage	retain exact physical failpoint name	none	omnigraph-vocabulary-guard::public_rust_inventory_matches	The exported failpoint names an internal backing-dataset effect boundary.
